DayInYear: 1st of January=1, 2nd of January=2, ...
DayOfWeek: Monday=0, Tuesday=1, Wednesday=2, Thursday=3, Friday=4, Saturday=5, Sunday=6
UScoast: Non-coast=0, WestCoast=1, EastCoast=2
Date	HourInDay	DayInYear	DayOfWeek	USstate	UScoast	Shape	DurationInSec
8/7/1994	22.5	219	6	MI	0.0	Formation	2700.0
8/7/1994	22.5	219	6	MI	0.0	Other	2700.0
8/7/1994	22.5	219	6	MI	0.0	Other	2700.0
8/7/1994	18.0	219	6	ME	2.0	Disk	600.0
8/7/1994	17.0	219	6	FL	2.0	Egg	15.0
8/4/1994	23.0	216	3	AZ	0.0	Sphere	300.0
8/1/1994	23.0	213	0	NJ	2.0	Light	60.0
8/1/1994	22.5	213	0	WI	0.0	Triangle	45.0
8/1/1994	17.5	213	0	CA	1.0	Flash	30.0
8/1/1994	0.0	213	0	WA	1.0	Triangle	5.0
7/21/1994	22.0	202	3	SD	0.0	Light	600.0
7/17/1994	22.5	198	6	CT	2.0	Triangle	300.0
7/17/1994	2.0	198	6	CA	1.0	Triangle	4.0
7/15/1994	23.0	196	4	WI	0.0	Unknown	1800.0
7/15/1994	20.5	196	4	ME	2.0	Light	240.0
7/15/1994	16.0	196	4	NC	2.0	Triangle	60.0
7/15/1994	15.5	196	4	ID	0.0	Triangle	300.0
7/15/1994	14.0	196	4	DE	2.0	Sphere	60.0
7/15/1994	12.0	196	4	TX	0.0	Circle	120.0
7/15/1994	12.0	196	4	OR	1.0	Cigar	120.0
7/15/1994	3.0	196	4	AZ	0.0	Sphere	1200.0
7/15/1994	1.0	196	4	CA	1.0	Fireball	10.0
7/15/1994	0.0	196	4	CA	1.0	Triangle	600.0
7/15/1994	0.0	196	4	CA	1.0	Triangle	600.0
7/14/1994	20.0	195	3	NJ	2.0	Circle	300.0
7/1/1994	23.5	182	4	OH	0.0	Triangle	1800.0
7/1/1994	21.0	182	4	CA	1.0	Other	1500.0
7/1/1994	19.466666666666665	182	4	MA	2.0	Triangle	720.0
7/1/1994	16.0	182	4	OH	0.0	Circle	120.0
7/1/1994	12.0	182	4	CA	1.0	Light	2700.0
7/1/1994	9.0	182	4	IN	0.0	Other	15.0
7/1/1994	0.0	182	4	CA	1.0	Light	1800.0
6/30/1994	23.0	181	3	MA	2.0	Triangle	1200.0
6/30/1994	21.0	181	3	KY	0.0	Chevron	45.0
6/30/1994	19.0	181	3	CA	1.0	Sphere	900.0
6/30/1994	1.0	181	3	NY	2.0	Triangle	180.0
6/29/1994	23.0	180	2	WY	0.0	Light	300.0
6/23/1994	22.0	174	3	ME	2.0	Disk	300.0
6/21/1994	21.5	172	1	SD	0.0	Sphere	300.0
6/17/1994	21.833333333333332	168	4	NJ	2.0	Disk	300.0
6/16/1994	15.0	167	3	OH	0.0	Circle	8.0
6/15/1994	23.75	166	2	WY	0.0	Light	30.0
6/15/1994	23.0	166	2	WA	1.0	Unknown	20.0
6/15/1994	23.0	166	2	MT	0.0	Unknown	300.0
6/15/1994	22.0	166	2	MD	2.0	Cylinder	24.0
6/15/1994	20.0	166	2	MI	0.0	Triangle	180.0
6/15/1994	3.0	166	2	CA	1.0	Triangle	300.0
6/15/1994	2.0	166	2	IN	0.0	Triangle	120.0
6/14/1994	2.0	165	1	CA	1.0	Cigar	300.0
6/14/1994	1.5	165	1	AR	0.0	Triangle	900.0
6/11/1994	21.0	162	5	MA	2.0	Triangle	30.0
6/11/1994	1.5	162	5	NE	0.0	Fireball	60.0
6/10/1994	23.983333333333334	161	4	IA	0.0	Flash	1.0
6/8/1994	22.5	159	2	ID	0.0	changing	600.0
6/1/1994	23.0	152	2	KY	0.0	Oval	5.0
6/1/1994	21.5	152	2	NV	0.0	Triangle	480.0
6/1/1994	21.0	152	2	GA	2.0	Flash	2.0
6/1/1994	21.0	152	2	NJ	2.0	Disk	20.0
6/1/1994	21.0	152	2	MA	2.0	Light	360.0
6/1/1994	19.0	152	2	CA	1.0	Sphere	180.0
6/1/1994	18.0	152	2	WA	1.0	Rectangle	1800.0
6/1/1994	17.0	152	2	MI	0.0	Changing	300.0
6/1/1994	14.0	152	2	MO	0.0	Circle	120.0
6/1/1994	13.0	152	2	NY	2.0	Chevron	600.0
6/1/1994	8.0	152	2	SD	0.0	Formation	900.0
6/1/1994	6.5	152	2	KY	0.0	Disk	120.0
6/1/1994	6.0	152	2	OH	0.0	Unknown	60.0
6/1/1994	5.5	152	2	NV	0.0	Other	5.0
6/1/1994	2.5	152	2	HI	0.0	Circle	6.0
6/1/1994	1.0	152	2	WI	0.0	Light	900.0
5/31/1994	20.0	151	1	WV	0.0	Disk	120.0
5/26/1994	22.616666666666667	146	3	CA	1.0	Triangle	300.0
5/22/1994	15.0	142	6	IN	0.0	Disk	120.0
5/20/1994	23.983333333333334	140	4	PA	0.0	Oval	12.0
5/15/1994	18.166666666666668	135	6	NV	0.0	Light	45.0
5/15/1994	17.0	135	6	CA	1.0	Triangle	600.0
5/15/1994	15.5	135	6	NC	2.0	Other	120.0
5/15/1994	14.0	135	6	OR	1.0	Sphere	600.0
5/12/1994	22.25	132	3	ME	2.0	Disk	60.0
5/10/1994	21.4	130	1	MI	0.0	Unknown	1800.0
5/5/1994	21.0	125	3	CA	1.0	Flash	5.0
5/5/1994	2.0	125	3	NY	2.0	Unknown	300.0
5/1/1994	6.5	121	6	KY	0.0	Sphere	1800.0
4/25/1994	22.0	115	0	NY	2.0	Triangle	60.0
4/25/1994	21.0	115	0	MS	0.0	Flash	2.0
4/20/1994	22.0	110	2	FL	2.0	Light	180.0
4/16/1994	1.5	106	5	IA	0.0	Unknown	60.0
4/15/1994	23.0	105	4	AZ	0.0	Rectangle	180.0
4/15/1994	22.0	105	4	FL	2.0	Chevron	1200.0
4/14/1994	8.5	104	3	CA	1.0	Disk	300.0
4/11/1994	21.0	101	0	LA	0.0	Disk	30.0
4/4/1994	17.0	94	0	FL	2.0	Circle	7200.0
4/1/1994	22.833333333333332	91	4	CA	1.0	Light	15.0
4/1/1994	15.0	91	4	TX	0.0	Unknown	600.0
3/28/1994	17.0	87	0	CA	1.0	Light	2400.0
3/24/1994	23.5	83	3	MS	0.0	Disk	240.0
3/18/1994	5.166666666666667	77	4	MI	0.0	Triangle	300.0
3/15/1994	21.0	74	1	NC	2.0	Disk	1800.0
3/15/1994	0.5	74	1	CA	1.0	Light	300.0
3/10/1994	22.5	69	3	AZ	0.0	Triangle	90.0
3/10/1994	21.0	69	3	WA	1.0	Oval	10.0
3/10/1994	18.0	69	3	MI	0.0	Disk	60.0
3/9/1994	21.0	68	2	MI	0.0	Unknown	120.0
3/8/1994	19.25	67	1	WA	1.0	Fireball	5.0
3/1/1994	19.0	60	1	CO	0.0	Circle	30.0
2/27/1994	0.25	58	6	NY	2.0	Rectangle	300.0
2/22/1994	2.0	53	1	TN	0.0	Changing	2400.0
2/15/1994	1.0	46	1	CA	1.0	Disk	300.0
2/10/1994	23.916666666666668	41	3	ID	0.0	Triangle	300.0
2/1/1994	22.266666666666666	32	1	AK	0.0	Light	360.0
2/1/1994	0.0	32	1	IL	0.0	Light	120.0
1/24/1994	22.0	24	0	CA	1.0	Disk	300.0
1/19/1994	19.0	19	2	SD	0.0	Disk	600.0
1/15/1994	23.0	15	5	CA	1.0	Unknown	1800.0
1/15/1994	0.0	15	5	CO	0.0	Sphere	18000.0
1/14/1994	7.166666666666667	14	4	UT	0.0	Disk	60.0
1/12/1994	18.0	12	2	FL	2.0	Chevron	300.0
1/4/1994	23.0	4	1	PA	0.0	Triangle	300.0
1/1/1994	18.0	1	5	NJ	2.0	Unknown	240.0
1/1/1994	0.0	1	5	CA	1.0	Other	1800.0
12/23/1993	12.0	357	3	CA	1.0	Oval	180.0
12/20/1993	19.0	354	0	PA	0.0	Triangle	600.0
12/18/1993	13.0	352	5	CA	1.0	Oval	300.0
12/15/1993	20.0	349	2	PA	0.0	Triangle	900.0
12/15/1993	17.0	349	2	CA	1.0	Oval	45.0
12/10/1993	19.5	344	4	NC	2.0	Circle	20.0
12/5/1993	1.0	339	6	NY	2.0	Unknown	600.0
11/24/1993	19.0	328	2	MT	0.0	Formation	21600.0
11/23/1993	11.4	327	1	AK	0.0	Cigar	180.0
11/20/1993	3.5	324	5	MD	2.0	Triangle	1800.0
11/17/1993	5.166666666666667	321	2	MA	2.0	Light	3000.0
11/15/1993	12.0	319	0	IN	0.0	Egg	180.0
11/2/1993	2.0	306	1	IN	0.0	Triangle	1800.0
11/1/1993	23.5	305	0	SC	2.0	Circle	120.0
11/1/1993	23.0	305	0	CA	1.0	Triangle	1200.0
10/31/1993	20.0	304	6	FL	2.0	Triangle	120.0
10/30/1993	23.0	303	5	NY	2.0	Circle	120.0
10/29/1993	21.5	302	4	NY	2.0	Triangle	300.0
10/15/1993	21.0	288	4	LA	0.0	Disk	120.0
10/15/1993	18.0	288	4	CA	1.0	Rectangle	900.0
10/15/1993	18.0	288	4	NH	2.0	Light	60.0
10/15/1993	0.0	288	4	MT	0.0	Sphere	30.0
10/10/1993	22.0	283	6	IL	0.0	Light	8.0
10/6/1993	17.0	279	2	FL	2.0	Disk	300.0
10/1/1993	2.0	274	4	AZ	0.0	Triangle	900.0
9/23/1993	19.0	266	3	CT	2.0	Circle	30.0
9/23/1993	0.5	266	3	WI	0.0	Disk	120.0
9/15/1993	20.5	258	2	OH	0.0	Light	2100.0
9/15/1993	16.0	258	2	NV	0.0	Formation	45.0
9/15/1993	3.0	258	2	NY	2.0	Disk	5.0
9/15/1993	2.0	258	2	MS	0.0	Chevron	60.0
9/14/1993	21.0	257	1	OH	0.0	Oval	900.0
9/11/1993	21.183333333333334	254	5	OH	0.0	Triangle	600.0
9/10/1993	22.5	253	4	MA	2.0	Triangle	600.0
9/10/1993	20.5	253	4	AZ	0.0	Rectangle	60.0
9/9/1993	21.0	252	3	CA	1.0	Oval	300.0
9/6/1993	0.5	249	0	WA	1.0	Triangle	6.0
9/3/1993	15.0	246	4	CA	1.0	Disk	1800.0
9/1/1993	22.0	244	2	ME	2.0	Light	120.0
9/1/1993	20.25	244	2	AZ	0.0	Rectangle	60.0
8/25/1993	2.0	237	2	NC	2.0	Other	180.0
8/25/1993	1.0	237	2	TX	0.0	Light	1800.0
8/23/1993	19.933333333333334	235	0	WY	0.0	Changing	540.0
8/21/1993	9.5	233	5	ME	2.0	Diamond	600.0
8/20/1993	23.5	232	4	CA	1.0	Triangle	120.0
8/20/1993	22.0	232	4	IN	0.0	Triangle	300.0
8/20/1993	12.5	232	4	KY	0.0	Disk	40.0
8/20/1993	2.0	232	4	OH	0.0	Triangle	300.0
8/19/1993	21.166666666666668	231	3	CO	0.0	Unknown	300.0
8/15/1993	22.0	227	6	CA	1.0	Disk	300.0
8/15/1993	16.0	227	6	WA	1.0	Other	60.0
8/15/1993	4.0	227	6	FL	2.0	Triangle	1800.0
8/15/1993	2.0	227	6	CA	1.0	Circle	300.0
8/15/1993	0.0	227	6	IN	0.0	Circle	900.0
8/12/1993	22.0	224	3	NY	2.0	Sphere	2100.0
8/12/1993	4.6	224	3	FL	2.0	Sphere	30.0
8/12/1993	2.0	224	3	FL	2.0	Sphere	600.0
8/10/1993	21.0	222	1	NY	2.0	Disk	30.0
8/10/1993	20.5	222	1	WA	1.0	Sphere	10.0
8/9/1993	23.833333333333332	221	0	CO	0.0	Triangle	60.0
8/9/1993	23.0	221	0	MA	2.0	Triangle	300.0
8/8/1993	18.0	220	6	-	2.0	Other	60.0
8/1/1993	21.5	213	6	OR	1.0	Light	900.0
8/1/1993	17.0	213	6	-	2.0	Circle	300.0
8/1/1993	15.0	213	6	CT	2.0	Cigar	300.0
7/20/1993	23.5	201	1	HI	0.0	Unknown	2.0
7/20/1993	21.5	201	1	WA	1.0	Diamond	60.0
7/15/1993	23.0	196	3	WA	1.0	Light	1200.0
7/15/1993	22.0	196	3	ID	0.0	Other	180.0
7/15/1993	19.0	196	3	MN	0.0	Triangle	60.0
7/15/1993	17.5	196	3	MD	2.0	Light	300.0
7/12/1993	22.0	193	0	IN	0.0	Circle	300.0
7/10/1993	23.75	191	5	MN	0.0	Other	600.0
7/10/1993	2.0	191	5	NJ	2.0	Disk	240.0
7/9/1993	19.383333333333333	190	4	KY	0.0	Chevron	300.0
7/6/1993	0.43333333333333335	187	1	CA	1.0	Sphere	60.0
7/4/1993	23.75	185	6	UT	0.0	Sphere	90.0
7/4/1993	21.5	185	6	WA	1.0	Circle	600.0
7/1/1993	22.0	182	3	CA	1.0	Triangle	900.0
7/1/1993	22.0	182	3	CA	1.0	Diamond	60.0
7/1/1993	12.0	182	3	CA	1.0	Circle	600.0
7/1/1993	3.5	182	3	TX	0.0	Sphere	15.0
7/1/1993	1.5	182	3	CA	1.0	Rectangle	2400.0
7/1/1993	0.0	182	3	NC	2.0	Triangle	1800.0
6/30/1993	22.0	181	2	CA	1.0	Rectangle	60.0
6/30/1993	21.0	181	2	OH	0.0	Light	600.0
6/30/1993	21.0	181	2	-	2.0	Light	300.0
6/30/1993	19.0	181	2	OH	0.0	Triangle	900.0
6/30/1993	15.0	181	2	MA	2.0	Other	600.0
6/30/1993	10.0	181	2	NY	2.0	Changing	300.0
6/30/1993	8.0	181	2	WA	1.0	Sphere	10.0
6/30/1993	1.0	181	2	SC	2.0	Changing	600.0
6/30/1993	0.0	181	2	MD	2.0	Oval	1800.0
6/30/1993	0.0	181	2	CA	1.0	Triangle	60.0
6/26/1993	2.5	177	5	CO	0.0	Light	2700.0
6/25/1993	20.0	176	4	MI	0.0	Cylinder	300.0
6/22/1993	14.0	173	1	-	2.0	Cylinder	1800.0
6/20/1993	20.0	171	6	MA	2.0	Triangle	30.0
6/15/1993	22.5	166	1	PA	0.0	Triangle	240.0
6/15/1993	22.0	166	1	CT	2.0	Light	10.0
6/15/1993	19.0	166	1	TX	0.0	Triangle	900.0
6/15/1993	13.5	166	1	-	2.0	Circle	300.0
6/15/1993	12.0	166	1	MO	0.0	Triangle	2700.0
6/15/1993	4.0	166	1	WA	1.0	Circle	60.0
6/15/1993	2.5	166	1	MI	0.0	Cigar	30.0
6/15/1993	2.0	166	1	WA	1.0	Circle	300.0
6/15/1993	2.0	166	1	CA	1.0	Light	180.0
6/15/1993	1.5	166	1	CA	1.0	Other	5.0
6/15/1993	0.0	166	1	IA	0.0	Rectangle	300.0
6/14/1993	20.0	165	0	MI	0.0	Triangle	60.0
6/13/1993	15.333333333333334	164	6	SD	0.0	Fireball	30.0
6/8/1993	16.15	159	1	MA	2.0	Teardrop	720.0
6/5/1993	0.25	156	5	PA	0.0	Triangle	1800.0
6/4/1993	21.166666666666668	155	4	MI	0.0	Cylinder	300.0
6/3/1993	6.0	154	3	CA	1.0	Other	300.0
6/1/1993	23.0	152	1	OH	0.0	Formation	120.0
6/1/1993	23.0	152	1	WA	1.0	Diamond	300.0
6/1/1993	22.0	152	1	MT	0.0	Light	20.0
6/1/1993	21.0	152	1	CA	1.0	Circle	300.0
6/1/1993	20.0	152	1	CA	1.0	Changing	900.0
6/1/1993	20.0	152	1	CA	1.0	Other	60.0
6/1/1993	17.5	152	1	CO	0.0	Cigar	900.0
6/1/1993	17.0	152	1	NY	2.0	Disk	300.0
6/1/1993	16.0	152	1	WA	1.0	Disk	120.0
6/1/1993	14.0	152	1	PA	0.0	Sphere	15.0
6/1/1993	13.0	152	1	AR	0.0	Cigar	180.0
6/1/1993	13.0	152	1	FL	2.0	Fireball	600.0
6/1/1993	9.0	152	1	CA	1.0	Other	900.0
6/1/1993	5.5	152	1	ME	2.0	Other	10.0
6/1/1993	1.0	152	1	CA	1.0	Other	2400.0
6/1/1993	0.0	152	1	NY	2.0	Unknown	900.0
5/27/1993	23.5	147	3	KY	0.0	Cigar	600.0
5/24/1993	14.5	144	0	NY	2.0	Rectangle	30.0
5/23/1993	21.5	143	6	CO	0.0	Teardrop	20.0
5/22/1993	21.0	142	5	AZ	0.0	Circle	120.0
5/15/1993	17.5	135	5	CA	1.0	Light	1200.0
5/15/1993	17.5	135	5	CT	2.0	Diamond	600.0
5/15/1993	2.5	135	5	MS	0.0	Fireball	5.0
5/14/1993	13.0	134	4	WA	1.0	Unknown	300.0
5/10/1993	22.0	130	0	AZ	0.0	Sphere	30.0
5/10/1993	13.0	130	0	WY	0.0	Formation	60.0
5/9/1993	0.0	129	6	CA	1.0	Light	30.0
5/9/1993	20.0	129	6	CA	1.0	Light	30.0
5/7/1993	20.0	127	4	AZ	0.0	Formation	1800.0
5/1/1993	22.5	121	5	WA	1.0	Triangle	6.0
5/1/1993	13.0	121	5	MO	0.0	Other	60.0
4/15/1993	3.0	105	3	-	2.0	Circle	60.0
4/14/1993	21.0	104	2	NC	2.0	Sphere	300.0
4/13/1993	23.75	103	1	CO	0.0	Cigar	30.0
4/10/1993	17.5	100	5	NE	0.0	Egg	30.0
4/10/1993	13.0	100	5	TX	0.0	Sphere	1200.0
4/4/1993	19.0	94	6	WI	0.0	Triangle	300.0
3/15/1993	20.0	74	0	CA	1.0	Triangle	45.0
3/11/1993	21.0	70	3	TX	0.0	Unknown	600.0
3/6/1993	19.0	65	5	PA	0.0	Triangle	1800.0
3/1/1993	21.5	60	0	SC	2.0	Triangle	600.0
3/1/1993	13.0	60	0	TN	0.0	Sphere	300.0
3/1/1993	12.0	60	0	AZ	0.0	Diamond	900.0
2/25/1993	23.5	56	3	CA	1.0	Triangle	20.0
2/23/1993	10.0	54	1	KY	0.0	Unknown	10.0
2/15/1993	1.5	46	0	MN	0.0	Light	10.0
2/9/1993	19.5	40	1	GA	2.0	Triangle	120.0
2/9/1993	2.0	40	1	WA	1.0	Egg	45.0
1/20/1993	21.0	20	2	NY	2.0	Light	300.0
1/20/1993	18.833333333333332	20	2	FL	2.0	Light	900.0
1/15/1993	22.5	15	4	TX	0.0	Triangle	900.0
1/14/1993	4.0	14	3	NY	2.0	Unknown	120.0
1/10/1993	0.5	10	6	NY	2.0	Other	10.0
1/2/1993	6.0	2	5	AZ	0.0	Other	1200.0
1/1/1993	20.0	1	4	NY	2.0	Triangle	30.0
12/24/1992	20.0	359	3	OH	0.0	Triangle	300.0
12/15/1992	20.75	350	1	MO	0.0	Oval	900.0
12/15/1992	5.916666666666667	350	1	MA	2.0	Disk	240.0
11/25/1992	4.5	330	2	CA	1.0	Light	300.0
11/20/1992	17.0	325	4	LA	0.0	Unknown	30.0
11/18/1992	19.0	323	2	NY	2.0	Formation	300.0
11/15/1992	20.0	320	6	WI	0.0	Triangle	900.0
11/15/1992	10.0	320	6	CA	1.0	Oval	45.0
11/10/1992	23.5	315	1	TX	0.0	Rectangle	1800.0
11/6/1992	22.583333333333332	311	4	CT	2.0	Rectangle	480.0
11/6/1992	15.5	311	4	IL	0.0	Disk	600.0
10/31/1992	22.0	305	5	MI	0.0	Fireball	15.0
10/31/1992	19.0	305	5	MA	2.0	Rectangle	10.0
10/29/1992	18.5	303	3	MT	0.0	Triangle	600.0
10/29/1992	9.0	303	3	TN	0.0	Fireball	600.0
10/23/1992	9.0	297	4	FL	2.0	Circle	300.0
10/22/1992	21.5	296	3	CO	0.0	Unknown	900.0
10/19/1992	14.0	293	0	NY	2.0	Disk	8.0
10/16/1992	23.0	290	4	PA	0.0	Disk	120.0
10/15/1992	21.0	289	3	FL	2.0	Light	1800.0
10/15/1992	10.25	289	3	NV	0.0	Light	15.0
10/15/1992	6.833333333333333	289	3	OR	1.0	Light	15.0
10/10/1992	22.0	284	5	TX	0.0	Unknown	30.0
10/10/1992	18.0	284	5	TX	0.0	Unknown	10.0
10/9/1992	19.816666666666666	283	4	WV	0.0	Other	41.0
10/9/1992	19.816666666666666	283	4	NY	2.0	Egg	40.0
10/9/1992	8.0	283	4	TX	0.0	Rectangle	30.0
10/8/1992	18.0	282	3	OH	0.0	Oval	300.0
10/5/1992	22.833333333333332	279	0	AZ	0.0	Triangle	120.0
10/3/1992	13.583333333333334	277	5	NC	2.0	Chevron	35.0
10/2/1992	17.0	276	4	CA	1.0	Sphere	2700.0
10/1/1992	22.0	275	3	MN	0.0	Circle	600.0
10/1/1992	18.0	275	3	MO	0.0	Egg	90.0
10/1/1992	17.5	275	3	GA	2.0	Triangle	1200.0
10/1/1992	1.5	275	3	CA	1.0	Sphere	90.0
9/30/1992	21.25	274	2	SC	2.0	Cylinder	120.0
9/25/1992	19.0	269	4	CA	1.0	Disk	900.0
9/12/1992	22.25	256	5	NY	2.0	Teardrop	300.0
9/12/1992	19.0	256	5	MD	2.0	Triangle	1200.0
9/5/1992	23.0	249	5	ID	0.0	Fireball	15.0
9/5/1992	1.5	249	5	ID	0.0	Circle	600.0
9/2/1992	20.5	246	2	OR	1.0	Circle	120.0
9/1/1992	20.0	245	1	NJ	2.0	Rectangle	900.0
8/30/1992	23.983333333333334	243	6	NJ	2.0	Disk	1200.0
8/29/1992	18.0	242	5	MI	0.0	Light	180.0
8/24/1992	20.0	237	0	HI	0.0	Light	60.0
8/18/1992	2.0	231	1	GA	2.0	Disk	60.0
8/15/1992	22.5	228	5	FL	2.0	Other	2700.0
8/15/1992	22.0	228	5	PA	0.0	Triangle	300.0
8/15/1992	20.5	228	5	OR	1.0	Disk	300.0
8/15/1992	0.0	228	5	CA	1.0	Other	45.0
8/14/1992	20.0	227	4	CA	1.0	Triangle	600.0
8/12/1992	5.0	225	2	GA	2.0	Disk	1800.0
8/11/1992	2.6666666666666665	224	1	UT	0.0	Changing	900.0
8/10/1992	23.0	223	0	-	2.0	Triangle	1200.0
8/10/1992	20.0	223	0	WI	0.0	Light	1200.0
8/6/1992	1.0	219	3	ID	0.0	Unknown	600.0
8/5/1992	23.0	218	2	IL	0.0	Light	600.0
8/5/1992	23.0	218	2	NY	2.0	Triangle	10.0
8/4/1992	21.0	217	1	CO	0.0	Light	900.0
8/1/1992	23.0	214	5	WA	1.0	Circle	30.0
8/1/1992	17.0	214	5	WV	0.0	Fireball	15.0
8/1/1992	16.0	214	5	WI	0.0	Other	120.0
7/30/1992	22.0	212	3	MD	2.0	Disk	120.0
7/30/1992	6.0	212	3	TX	0.0	Diamond	300.0
7/28/1992	2.0	210	1	SD	0.0	Light	1800.0
7/26/1992	23.5	208	6	ME	2.0	Oval	2700.0
7/20/1992	2.5	202	0	CO	0.0	Unknown	900.0
7/19/1992	0.5666666666666667	201	6	IL	0.0	Formation	300.0
7/18/1992	5.0	200	5	CA	1.0	Disk	1800.0
7/15/1992	23.0	197	2	CA	1.0	Chevron	15.0
7/15/1992	0.5	197	2	MN	0.0	Circle	30.0
7/10/1992	23.0	192	4	CA	1.0	Circle	15.0
7/10/1992	22.0	192	4	WA	1.0	Unknown	1800.0
7/10/1992	21.333333333333332	192	4	CO	0.0	Unknown	1200.0
7/10/1992	18.0	192	4	OH	0.0	Sphere	120.0
7/8/1992	22.0	190	2	WA	1.0	Circle	600.0
7/7/1992	1.0	189	1	WA	1.0	Light	1800.0
7/5/1992	3.0	187	6	IL	0.0	Flash	3.0
7/4/1992	20.0	186	5	NH	2.0	Sphere	5.0
7/3/1992	19.0	185	4	FL	2.0	Oval	180.0
7/1/1992	22.0	183	2	TX	0.0	Triangle	300.0
7/1/1992	21.0	183	2	NC	2.0	Circle	1200.0
7/1/1992	20.0	183	2	SC	2.0	Triangle	120.0
7/1/1992	18.0	183	2	ME	2.0	Formation	300.0
7/1/1992	1.0	183	2	NY	2.0	Fireball	1800.0
6/30/1992	21.0	182	1	NV	0.0	Sphere	1800.0
6/30/1992	20.5	182	1	FL	2.0	Other	300.0
6/30/1992	20.0	182	1	ME	2.0	Triangle	1800.0
6/28/1992	14.0	180	6	MI	0.0	Cylinder	120.0
6/25/1992	18.5	177	3	TX	0.0	Disk	300.0
6/25/1992	0.0	177	3	CA	1.0	Changing	1200.0
6/20/1992	22.0	172	5	FL	2.0	Rectangle	240.0
6/20/1992	2.0	172	5	CA	1.0	Oval	120.0
6/20/1992	0.5	172	5	ID	0.0	Light	60.0
6/19/1992	20.0	171	4	CA	1.0	Flash	30.0
6/15/1992	23.0	167	0	MO	0.0	Light	1.0
6/15/1992	22.0	167	0	-	2.0	Sphere	180.0
6/15/1992	22.0	167	0	NC	2.0	Sphere	300.0
6/15/1992	22.0	167	0	NV	0.0	Light	30.0
6/15/1992	20.5	167	0	TX	0.0	Unknown	120.0
6/15/1992	20.25	167	0	FL	2.0	Light	1500.0
6/15/1992	18.0	167	0	NV	0.0	Oval	43200.0
6/15/1992	1.0	167	0	TX	0.0	Cigar	600.0
6/15/1992	1.0	167	0	FL	2.0	Formation	180.0
6/14/1992	0.75	166	6	TN	0.0	Cylinder	1200.0
6/14/1992	0.5	166	6	NH	2.0	Sphere	1800.0
6/10/1992	23.0	162	2	TX	0.0	Chevron	600.0
6/5/1992	13.0	157	4	NY	2.0	Light	25.0
6/4/1992	1.0	156	3	IL	0.0	Other	600.0
6/1/1992	23.5	153	0	PA	0.0	Triangle	10.0
6/1/1992	23.0	153	0	ME	2.0	Circle	300.0
6/1/1992	22.0	153	0	AZ	0.0	Changing	900.0
6/1/1992	19.5	153	0	CA	1.0	Triangle	420.0
6/1/1992	19.0	153	0	CT	2.0	Sphere	600.0
6/1/1992	18.0	153	0	CA	1.0	Sphere	60.0
6/1/1992	18.0	153	0	NE	0.0	Cigar	600.0
6/1/1992	1.0	153	0	VT	0.0	Unknown	120.0
6/1/1992	0.0	153	0	PA	0.0	Triangle	180.0
5/25/1992	23.0	146	0	IA	0.0	Oval	120.0
5/25/1992	14.0	146	0	PA	0.0	Oval	60.0
5/21/1992	21.5	142	3	PA	0.0	Unknown	120.0
5/20/1992	14.0	141	2	CA	1.0	Circle	300.0
5/18/1992	21.0	139	0	NJ	2.0	Other	600.0
5/15/1992	15.0	136	4	PA	0.0	Cone	5.0
5/15/1992	3.0	136	4	OH	0.0	Light	60.0
5/10/1992	10.0	131	6	WI	0.0	Disk	3.0
5/9/1992	22.0	130	5	IA	0.0	Triangle	600.0
5/5/1992	22.0	126	1	CA	1.0	Light	10.0
5/1/1992	17.0	122	4	MS	0.0	Circle	60.0
5/1/1992	3.0	122	4	WA	1.0	Sphere	15.0
4/30/1992	2.0	121	3	IA	0.0	Unknown	300.0
4/17/1992	23.75	108	4	MT	0.0	Disk	300.0
4/15/1992	22.0	106	2	MO	0.0	Unknown	60.0
4/12/1992	22.75	103	6	TX	0.0	Oval	180.0
4/10/1992	1.0	101	4	CA	1.0	Formation	1800.0
4/8/1992	21.0	99	2	CA	1.0	Disk	600.0
4/8/1992	21.0	99	2	CT	2.0	Unknown	25.0
4/1/1992	13.0	92	2	NY	2.0	Rectangle	180.0
4/1/1992	10.0	92	2	ID	0.0	Sphere	300.0
4/1/1992	3.0	92	2	NH	2.0	Oval	600.0
4/1/1992	2.0	92	2	CA	1.0	Light	900.0
4/1/1992	2.0	92	2	CA	1.0	Light	1800.0
4/1/1992	2.0	92	2	TX	0.0	Formation	10.0
3/22/1992	21.5	82	6	MA	2.0	Unknown	2.0
3/22/1992	18.5	82	6	TX	0.0	Unknown	1800.0
3/15/1992	19.0	75	6	MD	2.0	Cigar	600.0
3/15/1992	15.5	75	6	FL	2.0	Disk	600.0
2/25/1992	21.0	56	1	NC	2.0	Light	600.0
2/23/1992	19.0	54	6	ME	2.0	Sphere	1800.0
2/15/1992	20.0	46	5	OH	0.0	Triangle	1800.0
2/14/1992	1.5	45	4	OK	0.0	Cigar	1200.0
2/13/1992	5.75	44	3	AZ	0.0	Triangle	120.0
2/4/1992	2.0	35	1	PA	0.0	Triangle	120.0
2/1/1992	20.0	32	5	OR	1.0	Light	600.0
1/15/1992	17.5	15	2	-	2.0	Sphere	1800.0
1/6/1992	20.0	6	0	UT	0.0	Egg	120.0
1/1/1992	0.0	1	2	WA	1.0	Other	120.0
